gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
TX50_RS05125,ureC,urease subunit alpha,no_significant,09100 Metabolism // 09160 Human Diseases,09104 Nucleotide metabolism // 09105 Amino acid metabolism // 09111 Xenobiotics biodegradation and metabolism // 09171 Infectious disease: bacterial,00230 Purine metabolism [PATH:ko00230] // 00220 Arginine biosynthesis [PATH:ko00220] // 00791 Atrazine degradation [PATH:ko00791] // 05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120],K01428  ureC; urease subunit alpha [EC:3.5.1.5],873.5528928375151,0.7979613300494982,0.15545377108314176,1.916719858086548,0.05527353105586016,0.20536498312137222,treatment_long.term_vs_ref,1707,MED4,WP_011132596.1
TX50_RS05130,TX50_RS05130,urease subunit beta,no_significant,09100 Metabolism,09104 Nucleotide metabolism // 09105 Amino acid metabolism // 09111 Xenobiotics biodegradation and metabolism,00230 Purine metabolism [PATH:ko00230] // 00220 Arginine biosynthesis [PATH:ko00220] // 00791 Atrazine degradation [PATH:ko00791],K01429  ureB; urease subunit beta [EC:3.5.1.5],176.95472078165466,0.42343955665813554,0.18935812108247754,0,1,1,treatment_long.term_vs_ref,318,MED4,WP_011132597.1
TX50_RS05135,TX50_RS05135,urease subunit gamma,no_significant,09100 Metabolism,09104 Nucleotide metabolism // 09105 Amino acid metabolism // 09111 Xenobiotics biodegradation and metabolism,00230 Purine metabolism [PATH:ko00230] // 00220 Arginine biosynthesis [PATH:ko00220] // 00791 Atrazine degradation [PATH:ko00791],K01430  ureA; urease subunit gamma [EC:3.5.1.5],487.28825804472064,1.0887716136893852,0.23058089680855892,2.5534275468544827,0.010666846871658225,0.05110163850143243,treatment_long.term_vs_ref,300,MED4,WP_011132598.1
TX50_RS05140,TX50_RS05140,urease accessory protein UreD,no_significant,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,"K03190  ureD, ureH; urease accessory protein",106.27995416211935,0.4206861411849856,0.21777333302599622,0,1,1,treatment_long.term_vs_ref,891,MED4,WP_011132599.1
TX50_RS05145,ureE,urease accessory protein UreE,no_significant,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03187  ureE; urease accessory protein,51.71624071674699,-0.28351227636224696,0.24981074488032468,-0,1,1,treatment_long.term_vs_ref,462,MED4,WP_011132600.1
TX50_RS05150,TX50_RS05150,urease accessory protein UreF,no_significant,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03188  ureF; urease accessory protein,58.097169107321506,-0.27605889197236205,0.17806832416695623,-0,1,1,treatment_long.term_vs_ref,684,MED4,WP_011132601.1
TX50_RS05155,ureG,urease accessory protein UreG,no_significant,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03189  ureG; urease accessory protein,92.4740376857749,0.6980526820832814,0.226517935004302,0.8743355446866493,0.3819355475756221,0.9514203474458085,treatment_long.term_vs_ref,603,MED4,WP_011132602.1
TX50_RS05160,urtA,urea ABC transporter substrate-binding protein,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],K11959  urtA; urea transport system substrate-binding protein,62484.21113218896,0.9076243190280178,0.5172349346856387,0.788083502665497,0.43064786428922,1,treatment_long.term_vs_ref,1287,MED4,WP_036930312.1
TX50_RS05165,TX50_RS05165,branched-chain amino acid ABC transporter permease,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],K11960  urtB; urea transport system permease protein,1629.712091623351,0.16314317882722373,0.40489476566772614,0,1,1,treatment_long.term_vs_ref,1152,MED4,WP_011132604.1
TX50_RS05170,urtC,urea ABC transporter permease subunit UrtC,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],K11961  urtC; urea transport system permease protein,387.01291844622307,0.5828487625886613,0.26067194893198864,0.3178276869763119,0.7506156476464647,1,treatment_long.term_vs_ref,1134,MED4,WP_011132605.1
TX50_RS05175,urtD,urea ABC transporter ATP-binding protein UrtD,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],K11962  urtD; urea transport system ATP-binding protein,117.03439716915686,0.45179221051015245,0.2928814948730038,0,1,1,treatment_long.term_vs_ref,753,MED4,WP_011132606.1
TX50_RS05180,urtE,urea ABC transporter ATP-binding subunit UrtE,up,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],K11963  urtE; urea transport system ATP-binding protein,74.26267476722504,1.5384821948846452,0.27263101272342893,3.8091124869133486,1.3946650191983803e-4,0.0011902008216281644,treatment_long.term_vs_ref,708,MED4,WP_011132607.1
TX50_RS05185,TX50_RS05185,hypothetical protein,no_significant,,,,,38.36628621461857,-0.5643807696231845,0.29856637113784795,-0.21563302450248134,0.8292738115014068,1,treatment_long.term_vs_ref,177,MED4,WP_036930310.1
TX50_RS05190,TX50_RS05190,DUF2862 domain-containing protein,up,,,,,354.610549081652,1.685945382558639,0.17844681941704246,6.6459317483659,3.013048640704461e-11,7.758600249813987e-10,treatment_long.term_vs_ref,393,MED4,WP_011132608.1
TX50_RS05195,TX50_RS05195,ABC transporter ATP-binding protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K25156  evrA; viologen exporter family transport system ATP-binding protein,100.92961042436664,0.47338406106119346,0.281127621399481,0,1,1,treatment_long.term_vs_ref,987,MED4,WP_011132609.1
TX50_RS05200,TX50_RS05200,ABC-2 family transporter protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K25155  evrB; viologen exporter family transport system permease protein,58.37084766105883,-0.21317773350226418,0.3916235791148717,-0,1,1,treatment_long.term_vs_ref,789,MED4,WP_011132610.1
TX50_RS05205,TX50_RS05205,ABC-2 family transporter protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K25154  evrC; viologen exporter family transport system permease protein,21.41633156730932,-0.4162931301579114,0.37690640936778474,-0,1,1,treatment_long.term_vs_ref,792,MED4,WP_011132611.1
TX50_RS05210,TX50_RS05210,hypothetical protein,no_significant,,,,,24.102699689997753,-1.2634550053118236,0.34697844720633764,-2.2002951810370512,0.02778595897174558,0.11524646070160245,treatment_long.term_vs_ref,288,MED4,WP_011132612.1
TX50_RS05215,TX50_RS05215,hypothetical protein,no_significant,,,,,17.67641392705655,-0.41195540816060877,0.3093776476397597,-0,1,1,treatment_long.term_vs_ref,225,MED4,WP_011132613.1
TX50_RS05220,TX50_RS05220,sulfite exporter TauE/SafE family protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07090  K07090; uncharacterized protein,61.86285232233158,0.36658927712459227,0.2900711917693609,0,1,1,treatment_long.term_vs_ref,810,MED4,WP_011132614.1
TX50_RS05225,TX50_RS05225,HNH endonuclease,no_significant,,,,,359.2224885088862,0.7573066833473273,0.16397277614177316,1.5692036775961904,0.11660048758458726,0.3779323496185748,treatment_long.term_vs_ref,339,MED4,WP_011132615.1
TX50_RS05230,TX50_RS05230,hypothetical protein,no_significant,,,,,140.14484117477062,-0.5801741166678726,0.23240384284091958,-0.34497758594616584,0.7301112213638665,1,treatment_long.term_vs_ref,375,MED4,WP_225866785.1
TX50_RS05235,TX50_RS05235,hypothetical protein,down,,,,,730.5197200962621,-1.3800134590330664,0.2448788713975354,-3.593668388010724,3.2605476427744406e-4,0.002497956747811493,treatment_long.term_vs_ref,219,MED4,WP_036930302.1
TX50_RS05240,TX50_RS05240,hypothetical protein,down,,,,,458.3973989043079,-1.5456391636411422,0.22319267108884694,-4.684917110136209,2.800732540270299e-6,3.416156664250746e-5,treatment_long.term_vs_ref,222,MED4,WP_036930301.1
TX50_RS05245,TX50_RS05245,hypothetical protein,no_significant,,,,,19.6720377235834,0.2577890328326805,0.42066214710224975,0,1,1,treatment_long.term_vs_ref,501,MED4,WP_011132617.1
TX50_RS05250,TX50_RS05250,hypothetical protein,no_significant,,,,,7.65858077513479,0.894531766861243,0.6658707577915731,0.5925050202981537,0.5535124599805086,1,treatment_long.term_vs_ref,183,MED4,WP_036930300.1
TX50_RS05255,TX50_RS05255,phosphoribosyltransferase,no_significant,,,,,60.794840022864825,-0.0865444752883758,0.1907221399509608,-0,1,1,treatment_long.term_vs_ref,393,MED4,WP_011132618.1
TX50_RS05260,TX50_RS05260,nucleoside 2-deoxyribosyltransferase,no_significant,,,,,61.37156882585007,0.14635662774841496,0.2423027238908701,0,1,1,treatment_long.term_vs_ref,462,MED4,WP_011132619.1
TX50_RS05265,rpsU,30S ribosomal protein S21,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09182 Protein families: genetic information processing,03010 Ribosome [PATH:ko03010] // 03011 Ribosome [BR:ko03011],"K02970  RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21",410.71279859640333,0.4029720629461566,0.24990045599526736,0,1,1,treatment_long.term_vs_ref,174,MED4,WP_002806486.1
TX50_RS05270,TX50_RS05270,DNA-binding protein,no_significant,,,,,2501.5144687686743,-0.1398693924202826,0.28777146575848744,-0,1,1,treatment_long.term_vs_ref,330,MED4,WP_011132620.1
TX50_RS05275,TX50_RS05275,AAA family ATPase,no_significant,09100 Metabolism,09104 Nucleotide metabolism // 09111 Xenobiotics biodegradation and metabolism,00240 Pyrimidine metabolism [PATH:ko00240] // 00983 Drug metabolism - other enzymes [PATH:ko00983],"K00876  udk, UCK; uridine kinase [EC:2.7.1.48]",16.233889337543474,0.1428969944597528,0.5288915208644246,0,1,1,treatment_long.term_vs_ref,603,MED4,WP_011132621.1
TX50_RS05280,TX50_RS05280,"NAD(P)-binding protein",no_significant,,,,,20.080650780067618,0.8493841038752907,0.36118109721553027,0.9673377332557361,0.33337522646290074,0.8561846634088253,treatment_long.term_vs_ref,1161,MED4,WP_011132622.1
TX50_RS05285,TX50_RS05285,hypothetical protein,no_significant,,,,,8.80364741411984,0.23847296242771357,0.41946222281031803,0,1,1,treatment_long.term_vs_ref,825,MED4,WP_011132623.1
TX50_RS05295,TX50_RS05295,hypothetical protein,no_significant,,,,,153.846024823606,-0.007781407726711027,0.2128672598271062,-0,1,1,treatment_long.term_vs_ref,402,MED4,WP_011132624.1
TX50_RS05300,TX50_RS05300,peptidase E,no_significant,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K05995  pepE; dipeptidase E [EC:3.4.13.21],84.07429800999913,-0.3657736310023876,0.23189436999387253,-0,1,1,treatment_long.term_vs_ref,696,MED4,WP_011132625.1
TX50_RS05305,TX50_RS05305,GNAT family N-acetyltransferase,no_significant,,,,,48.83548328606836,-0.2645686849662703,0.3492651292969093,-0,1,1,treatment_long.term_vs_ref,459,MED4,WP_011132626.1
TX50_RS05315,TX50_RS05315,DUF3303 domain-containing protein,no_significant,,,,,237.02647649998812,0.14161920179661158,0.2637497607007718,0,1,1,treatment_long.term_vs_ref,315,MED4,WP_011132628.1
TX50_RS05320,TX50_RS05320,hypothetical protein,no_significant,,,,,438.26647208973344,-0.8770669027355718,0.2519824344154759,-1.4964015392987788,0.13454904867587178,0.42352111416819405,treatment_long.term_vs_ref,264,MED4,WP_011132629.1
TX50_RS05325,TX50_RS05325,DCC1-like thiol-disulfide oxidoreductase family protein,no_significant,,,,,116.7436954071596,0.8053271155205151,0.2683928473602845,1.1376127140625727,0.25528223530161415,0.7022155255922738,treatment_long.term_vs_ref,378,MED4,WP_036930349.1
TX50_RS05330,TX50_RS05330,hypothetical protein,no_significant,,,,,295.9833274120034,-0.7807590842967674,0.24788921188701304,-1.132599043578937,0.25738267047721003,0.7052707927194579,treatment_long.term_vs_ref,183,MED4,WP_011132631.1
TX50_RS05335,TX50_RS05335,hypothetical protein,down,,,,,263.9404509109214,-1.7117323999172571,0.18076886136486198,-6.703214208289497,2.0388424234891094e-11,5.558843901689425e-10,treatment_long.term_vs_ref,303,MED4,WP_011132632.1
TX50_RS05340,TX50_RS05340,MBL fold metallo-hydrolase,no_significant,,,,,268.86952875358867,0.3087198886810191,0.23557525613967517,0,1,1,treatment_long.term_vs_ref,714,MED4,WP_011132633.1
TX50_RS05350,pepN,aminopeptidase N,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09106 Metabolism of other amino acids // 09181 Protein families: metabolism,00480 Glutathione metabolism [PATH:ko00480] // 01002 Peptidases and inhibitors [BR:ko01002],K01256  pepN; aminopeptidase N [EC:3.4.11.2],171.28049917278258,0.31197095356627746,0.25900221938024526,0,1,1,treatment_long.term_vs_ref,2607,MED4,WP_011132634.1
TX50_RS05360,TX50_RS05360,photosystem II reaction centre N prot,no_significant,,,,,24.590882195566326,-1.0829271242931513,0.3500297113652804,-1.6653646972408758,0.09584001810580818,0.32306798830576067,treatment_long.term_vs_ref,159,MED4,WP_173028013.1
TX50_RS05365,TX50_RS05365,hypothetical protein,up,,,,,391.78618183170346,1.6744616449391672,0.24428971633324925,4.807658965623499,1.5270798008990183e-6,1.912976993828905e-5,treatment_long.term_vs_ref,195,MED4,WP_036930293.1
TX50_RS05370,purT,formate-dependent phosphoribosylglycinamide formyltransferase,no_significant,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K08289  purT; phosphoribosylglycinamide formyltransferase 2 [EC:6.3.1.21],248.15205188014255,-0.7427127508622697,0.13284322510506905,-1.827061565768989,0.0676905131918438,0.24368584749063768,treatment_long.term_vs_ref,1170,MED4,WP_011132636.1
TX50_RS05380,TX50_RS05380,glutathione peroxidase,no_significant,09100 Metabolism // 09150 Organismal Systems // 09160 Human Diseases,09103 Lipid metabolism // 09106 Metabolism of other amino acids // 09152 Endocrine system // 09164 Neurodegenerative disease,00590 Arachidonic acid metabolism [PATH:ko00590] // 00480 Glutathione metabolism [PATH:ko00480] // 04918 Thyroid hormone synthesis [PATH:ko04918] // 05014 Amyotrophic lateral sclerosis [PATH:ko05014] // 05016 Huntington disease [PATH:ko05016] // 05022 Pathways of neurodegeneration - multiple diseases [PATH:ko05022],"K00432  gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]",439.87610578639834,-0.33698569062320144,0.14989336549963087,-0,1,1,treatment_long.term_vs_ref,477,MED4,WP_036930346.1
TX50_RS05385,TX50_RS05385,hypothetical protein,no_significant,,,,,55.4406351284448,0.2038193967655457,0.3001927312142814,0,1,1,treatment_long.term_vs_ref,669,MED4,WP_011132639.1
TX50_RS05390,TX50_RS05390,hypothetical protein,no_significant,,,,,95.4232638198119,0.3677315479387508,0.18968257599071736,0,1,1,treatment_long.term_vs_ref,390,MED4,WP_011132640.1
TX50_RS05395,dusB,tRNA dihydrouridine synthase DusB,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K05540  dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-],103.90447490369381,0.5674006099065413,0.24914192696898396,0.2705309809815033,0.7867517857888937,1,treatment_long.term_vs_ref,1005,MED4,WP_036930291.1
TX50_RS05400,TX50_RS05400,DUF2470 domain-containing protein,no_significant,,,,,20.181548044579145,-0.5120115576100331,0.3412854459572644,-0.035195047876542686,0.9719242110085841,1,treatment_long.term_vs_ref,252,MED4,WP_011132642.1
TX50_RS05405,TX50_RS05405,hypothetical protein,down,,,,,129.9474340443253,-2.158044124249835,0.4331334090093587,-3.8280217821156572,1.2917732676579532e-4,0.0011191344103915163,treatment_long.term_vs_ref,243,MED4,WP_011132643.1
TX50_RS05415,TX50_RS05415,acyl-CoA thioesterase,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07107  ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-],32.32285667839616,-0.8041437338118169,0.46392845952696365,-0.6555832641134619,0.5120922965952901,1,treatment_long.term_vs_ref,411,MED4,WP_011132644.1
TX50_RS05420,TX50_RS05420,hypothetical protein,no_significant,,,,,5.040991686930547,-0.609036362835037,0.8351291542473339,-0.1305622756438276,0.8961215868781037,1,treatment_long.term_vs_ref,198,MED4,WP_036930289.1
TX50_RS05425,TX50_RS05425,hypothetical protein,no_significant,,,,,60.38784981955411,0.299540678949683,0.316350405252076,0,1,1,treatment_long.term_vs_ref,249,MED4,WP_011132645.1
TX50_RS05430,TX50_RS05430,restriction endonuclease,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K07448  mrr; restriction system protein,90.74126119741801,-0.07880635866683296,0.19157146393278698,-0,1,1,treatment_long.term_vs_ref,870,MED4,WP_011132646.1
