gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
ACZ81_RS13945		hypothetical protein	WP_232376022.1		100	120	29	17	150	499	156	356	527	76	30	64	170	135	103	67	61	138	144	124	162	146	70	135	57	102	78	68	0	0	0	0	0	0	0
ACZ81_RS13950		TonB-dependent receptor	WP_061486289.1		241	211	242	37	159	802	229	599	536	3739	273	1096	117509	18978	12054	3691	2944	17502	11818	3109	6492	5232	615	603	973	1026	5667	338	1328	0	0	0	0	0	0
ACZ81_RS13955		bifunctional diguanylate cyclase/phosphodiesterase	WP_061486291.1		1263	1298	735	229	723	1567	754	2008	1783	548	348	260	840	629	389	333	243	492	466	577	404	303	211	392	299	331	419	320	150	0	0	0	0	0	0
ACZ81_RS13960		thymidine kinase	WP_014950261.1		122	163	28	15	64	273	145	284	324	37	40	37	148	146	91	65	46	279	145	252	135	110	91	116	59	117	157	107	0	0	0	0	0	0	0
ACZ81_RS13965		TonB-dependent receptor	WP_014977109.1		2906	6016	1676	1723	5036	14720	2868	14356	20144	15787	11856	13482	71286	76646	47598	10747	8605	53972	35290	12904	25248	21073	7876	8789	2773	8698	11710	8410	2	0	0	0	4	0	0
ACZ81_RS13970		tryptophan 7-halogenase	WP_039228473.1		340	455	118	174	415	1154	408	1554	2018	258	459	629	3245	1883	1086	628	601	1639	1180	1834	1131	978	489	570	314	539	695	665	0	0	0	0	0	0	0
ACZ81_RS13975		LacI family DNA-binding transcriptional regulator	WP_014950264.1		547	498	167	98	345	1008	339	837	875	467	304	423	1870	1407	860	714	523	1596	1225	1744	937	807	535	435	433	559	838	455	11	0	0	0	0	2	0
ACZ81_RS13980	upp	uracil phosphoribosyltransferase	WP_014950265.1		1332	1076	449	284	693	1199	563	1547	1374	418	293	292	1653	805	466	517	423	1086	739	999	684	590	489	339	334	424	622	427	9	0	0	0	0	0	0
ACZ81_RS13985		hypothetical protein	WP_039228476.1		160	245	45	200	931	2610	408	2124	3893	199	271	375	2227	2199	1353	299	274	3378	2698	457	2207	1833	1157	1426	162	1410	1593	1619	0	0	0	0	0	0	0
ACZ81_RS13990		XRE family transcriptional regulator	WP_014950268.1		454	586	135	81	420	987	695	613	726	274	76	124	244	508	285	245	205	320	317	743	256	229	259	202	252	209	212	239	34	0	0	0	0	0	0
ACZ81_RS13995		WbuC family cupin fold metalloprotein	WP_061486293.1		542	306	164	110	172	656	344	560	466	187	137	151	2758	1173	713	305	232	955	569	2200	317	243	259	262	423	354	460	263	0	0	0	0	0	0	0
ACZ81_RS14000		glycoside hydrolase family 97 protein	WP_061486295.1		247	283	124	57	222	651	115	721	685	992	229	601	20632	5841	3576	1747	1417	6256	4925	2711	2503	2011	367	516	379	704	1402	409	0	0	0	0	0	0	0
ACZ81_RS14005	ylqF	ribosome biogenesis GTPase YlqF	WP_014950271.1		273	270	145	59	228	369	216	429	702	97	90	55	1074	304	208	121	81	409	337	466	200	210	160	147	105	148	170	187	69	0	0	0	0	0	0
ACZ81_RS14010		RNA methyltransferase	WP_061486297.1		260	299	145	64	372	592	327	1323	1303	92	63	54	1730	645	363	239	177	615	458	724	303	266	315	239	237	446	448	274	0	0	0	0	0	0	0
ACZ81_RS14015		hypothetical protein	WP_014950273.1		13	21	1	3	29	113	44	78	152	26	6	21	50	60	41	31	21	83	71	48	65	72	54	64	14	50	85	57	0	0	0	0	0	0	0
ACZ81_RS14020		hypothetical protein	WP_014950274.1		73	42	13	34	40	159	98	137	269	17	55	14	121	80	66	54	29	166	96	81	101	82	82	83	55	127	187	82	0	0	0	0	0	0	0
ACZ81_RS14025		aminotransferase class V-fold PLP-dependent enzyme	WP_061486299.1		1043	1106	322	204	1152	2568	722	2015	3816	422	437	345	2766	1607	1102	484	412	1849	1184	765	1122	951	907	991	314	1364	1467	1238	0	0	0	1	0	0	0
ACZ81_RS14035		hypothetical protein	WP_061486303.1		1	2	4	0	2	0	0	1	7	4	0	3	45	0	0	0	7	0	0	0	0	0	0	2	5	0	0	1	0	0	0	0	0	0	0
ACZ81_RS14040		crotonase/enoyl-CoA hydratase family protein	WP_061486305.1		294	331	127	79	198	425	257	553	451	90	56	55	416	283	234	154	147	254	259	328	258	166	197	140	186	170	189	121	9	0	0	0	0	0	0
ACZ81_RS14045		DUF962 domain-containing protein	WP_061486306.1		543	430	236	68	201	643	230	344	400	227	152	196	152	225	133	167	121	216	146	285	113	94	181	142	255	151	194	168	0	0	0	0	0	0	0
ACZ81_RS14050		META domain-containing protein	WP_061486308.1		2556	3797	1309	263	752	2114	1605	2835	3800	1188	643	451	4094	1549	1020	923	695	1135	893	737	849	773	599	581	385	589	684	540	0	0	0	0	0	0	0
ACZ81_RS14055	betB	betaine-aldehyde dehydrogenase	WP_061486309.1		245	247	88	55	77	193	149	360	574	111	62	48	542	196	140	61	49	264	132	107	97	112	114	56	40	61	72	92	25	0	0	0	0	0	0
ACZ81_RS14060	betA	choline dehydrogenase	WP_061486310.1		181	182	124	30	78	242	153	220	240	75	55	63	239	160	63	107	64	207	128	152	96	78	97	72	84	94	125	123	16	0	0	0	0	0	0
ACZ81_RS14065		choline transporter	WP_049587146.1		46	28	30	0	20	65	31	54	91	16	6	8	37	29	36	12	17	50	23	15	24	23	35	11	13	22	29	3	13	0	0	0	0	0	0
ACZ81_RS14070		TorF family putative porin	WP_061486311.1		7	25	27	4	17	41	37	45	49	10	6	0	25	12	13	13	0	27	20	12	9	4	6	2	12	13	14	0	0	0	0	0	0	0	0
ACZ81_RS14075		diguanylate cyclase	WP_081106106.1		750	532	208	122	461	870	445	1299	1284	208	143	141	983	598	380	246	167	453	354	559	373	320	285	251	242	263	326	314	0	0	0	0	0	0	0
ACZ81_RS14080	rlmF	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	WP_061486313.1		143	156	60	85	167	372	155	441	604	88	32	36	578	252	144	88	50	303	224	194	185	142	166	97	77	186	155	206	7	0	0	0	0	0	0
ACZ81_RS14085	soxR	redox-sensitive transcriptional activator SoxR	WP_061486314.1		101	20	19	2	22	107	33	88	95	26	18	30	49	46	28	19	9	47	39	27	42	16	37	23	26	26	29	12	2	0	0	0	0	0	0
ACZ81_RS14090		VOC family protein	WP_049587211.1		180	174	78	18	67	135	34	81	121	75	25	81	19	60	47	28	10	44	56	43	68	37	68	135	234	77	114	184	0	0	0	0	0	0	0
ACZ81_RS14095		M24 family metallopeptidase	WP_061486315.1		292	334	98	71	318	688	267	718	1101	137	117	183	479	489	397	193	131	555	464	510	470	373	402	373	144	359	483	395	3	0	0	0	0	0	0
ACZ81_RS14100		hypothetical protein	WP_014950289.1		801	286	60	30	47	129	238	249	123	34	42	9	1081	167	88	78	53	1769	1325	1104	2897	2413	94	83	217	546	1224	203	24	0	0	0	0	0	0
ACZ81_RS14105		hypothetical protein	WP_061486316.1		587	631	183	129	554	856	698	1183	1778	160	145	124	670	574	358	273	225	697	534	567	566	457	365	427	218	499	650	588	6	0	0	0	0	0	0
ACZ81_RS14110		PaaX family transcriptional regulator	WP_061486317.1		306	369	86	108	293	605	372	664	1215	125	91	114	641	444	264	171	141	533	495	473	456	338	296	360	151	303	411	333	7	0	0	0	0	0	0
ACZ81_RS14115		acyl-CoA dehydrogenase family protein	WP_061486318.1		624	536	56	47	221	529	281	523	810	145	82	129	439	270	224	106	87	505	315	136	274	220	301	280	51	324	375	258	3	0	0	0	0	0	0
ACZ81_RS14120		DsrE family protein	WP_061095622.1		288	388	105	56	165	586	295	537	1236	121	103	56	803	505	407	186	220	535	348	362	325	267	173	129	177	329	361	302	1	0	0	0	0	0	0
ACZ81_RS14125		hypothetical protein	WP_061486319.1		182	333	150	95	202	428	307	702	1823	112	104	84	1734	747	431	168	162	606	470	274	445	343	230	258	115	296	303	323	0	0	0	0	0	0	0
ACZ81_RS14130		DUF4136 domain-containing protein	WP_014977133.1		1707	2150	2127	115	377	1152	1243	1828	3310	1186	1079	462	1784	1066	576	445	382	896	814	452	643	468	302	313	119	452	383	473	0	0	0	0	0	0	0
ACZ81_RS14135		hypothetical protein	WP_061486320.1		32	60	11	5	56	139	55	110	152	46	13	18	70	32	18	39	9	17	19	38	22	27	5	20	9	18	9	6	0	0	0	0	0	0	0
ACZ81_RS14140		class I adenylate cyclase	WP_061486321.1		1665	1567	229	286	856	2579	1255	2723	3942	475	382	511	2508	1268	958	620	446	1717	1140	1080	836	744	862	883	506	928	1076	822	15	0	0	0	0	0	0
ACZ81_RS14145		BlaI/MecI/CopY family transcriptional regulator	WP_014950296.1		1087	630	485	331	1017	1723	672	749	957	602	272	365	1197	595	332	373	240	325	363	536	306	279	148	102	113	108	127	103	0	0	0	0	0	0	0
ACZ81_RS14150		M56 family metallopeptidase	WP_061486322.1		2437	1517	668	505	1667	4314	1031	2067	4162	929	978	1293	4877	2191	1334	841	718	1661	1448	863	1652	1385	892	979	180	836	827	783	0	0	0	0	0	0	0
ACZ81_RS14155		DUF2780 domain-containing protein	WP_061486323.1		903	712	240	139	638	1501	489	1557	1881	284	235	309	1553	1064	708	188	172	872	641	300	641	529	430	376	91	523	740	475	0	0	0	0	0	0	0
ACZ81_RS14160		DUF748 domain-containing protein	WP_232375947.1		298	326	88	141	363	788	314	949	1449	113	92	95	892	591	303	126	94	532	482	404	370	363	296	226	131	340	349	254	33	0	0	0	0	0	0
ACZ81_RS14165	gloA	lactoylglutathione lyase	WP_014950300.1		955	989	474	253	828	2022	1623	1983	5190	391	411	496	1656	1685	1165	702	572	1352	1129	1397	956	817	920	847	393	981	976	1018	0	0	0	0	0	0	0
ACZ81_RS14170		DUF1456 family protein	WP_231513097.1		462	444	255	228	709	1375	479	1323	1694	238	215	300	831	421	218	345	191	710	619	643	475	397	428	346	195	426	451	459	34	0	0	0	0	0	0
ACZ81_RS14175		2Fe-2S iron-sulfur cluster-binding protein	WP_039228167.1		91	183	58	13	140	367	239	602	1784	99	98	76	675	623	339	115	143	350	282	130	255	185	147	213	53	241	252	282	0	0	1	0	0	0	0
ACZ81_RS14180		FAD binding domain-containing protein	WP_232375948.1		60	188	52	25	137	396	209	677	2670	104	91	105	859	618	445	117	106	355	335	86	274	322	235	319	21	300	341	351	0	0	0	0	0	0	0
ACZ81_RS14185		xanthine dehydrogenase family protein molybdopterin-binding subunit	WP_061486326.1		200	484	196	88	291	1082	738	1600	5592	195	290	265	2120	2185	1180	293	329	1498	1104	360	802	688	554	684	183	722	918	910	0	1	0	0	0	0	0
ACZ81_RS14190		dienelactone hydrolase family protein	WP_061486327.1		1358	1050	379	385	1234	2852	1137	2393	4398	479	455	423	1911	2258	1303	821	651	1989	1500	1493	1329	1118	1161	1253	502	1316	1713	1237	0	0	0	0	0	0	0
ACZ81_RS14195		DUF1223 domain-containing protein	WP_061486328.1		270	508	62	23	77	250	132	125	220	68	52	35	199	88	76	80	70	87	46	59	63	49	52	33	44	66	30	33	0	0	0	0	0	0	0
ACZ81_RS14200		radical SAM protein	WP_061486329.1		779	668	118	29	31	188	152	121	104	98	38	47	131	55	52	84	105	41	26	16	35	18	20	19	19	10	24	35	0	0	0	0	0	0	0
ACZ81_RS14205		hypothetical protein	WP_061486330.1		137	103	33	19	48	205	98	199	349	26	21	34	237	150	100	52	43	71	57	69	73	50	60	79	33	69	85	53	0	0	0	0	0	0	0
ACZ81_RS14210		PepSY domain-containing protein	WP_061486331.1		112	98	36	33	148	153	91	216	296	30	40	39	200	106	48	55	64	143	134	138	137	105	87	74	123	69	123	87	0	0	0	0	0	0	0
ACZ81_RS14215		TonB-dependent receptor	WP_232375949.1		73	80	30	21	63	135	72	217	185	24	28	27	89	70	58	58	33	123	75	164	98	84	80	70	62	55	81	90	0	0	0	0	0	0	0
ACZ81_RS14220		glycosyl hydrolase	WP_061486332.1		626	705	229	180	447	1146	700	1696	1803	238	230	186	881	982	654	664	648	1641	1145	1328	1451	1235	753	839	575	744	1024	955	9	0	0	0	0	0	0
ACZ81_RS14225		ABC transporter substrate-binding protein	WP_061486333.1		148	101	69	48	193	321	229	615	665	56	26	59	266	248	159	67	66	485	438	297	389	243	180	171	106	134	241	120	0	0	0	0	0	0	0
ACZ81_RS14230		ABC transporter permease	WP_061486334.1		22	22	5	20	57	77	29	115	91	8	6	1	50	63	11	26	15	68	45	46	35	44	38	18	29	35	38	42	0	0	0	0	0	0	0
ACZ81_RS14235		ABC transporter permease	WP_061486335.1		18	51	1	7	16	71	20	66	41	3	1	3	31	22	38	19	16	42	36	45	29	24	18	12	16	15	33	4	0	0	0	0	0	0	0
ACZ81_RS14240		ATP-binding cassette domain-containing protein	WP_061486336.1		92	120	131	21	78	208	151	283	237	38	42	30	92	136	54	73	25	135	99	150	86	77	59	68	84	92	61	51	0	0	0	0	0	0	0
ACZ81_RS14245		SDR family NAD(P)-dependent oxidoreductase	WP_061486337.1		430	421	97	167	389	732	271	672	739	61	106	108	198	360	236	239	138	341	212	210	272	207	402	356	220	344	328	335	0	0	0	0	0	0	0
ACZ81_RS14250		SDR family oxidoreductase	WP_061486338.1		195	479	104	43	146	269	474	361	363	194	48	31	329	470	249	76	64	199	102	208	125	85	97	123	128	144	239	225	0	0	0	0	0	0	0
ACZ81_RS14255		type 1 glutamine amidotransferase	WP_061486339.1		146	449	151	56	130	275	422	289	425	267	44	27	391	775	393	55	22	127	99	101	77	58	35	48	11	78	160	132	0	0	0	0	0	0	0
ACZ81_RS14260		YihY/virulence factor BrkB family protein	WP_039228136.1		209	185	173	23	98	252	300	362	863	105	89	50	218	236	140	62	66	194	239	176	148	117	91	103	73	75	146	120	0	0	0	0	0	0	0
ACZ81_RS14265		MFS transporter	WP_061486340.1		51	5	7	8	14	84	58	102	173	31	7	15	108	86	45	35	20	77	58	96	55	33	57	52	32	48	93	65	0	0	0	0	0	0	0
ACZ81_RS14270		marine proteobacterial sortase target protein	WP_145912137.1		2959	1671	244	623	1120	2121	1127	1794	2775	1059	624	1023	19634	1738	1182	740	643	267	172	124	152	106	1224	633	298	1181	1266	2870	0	0	0	0	0	0	0
ACZ81_RS14275		class GN sortase	WP_061486341.1		360	215	51	82	241	386	184	224	330	165	125	175	1206	172	154	188	147	27	35	43	30	27	151	89	77	258	335	461	0	0	0	0	0	0	0
ACZ81_RS14280		CusA/CzcA family heavy metal efflux RND transporter	WP_061486342.1		325	384	142	179	539	1186	679	1006	1272	222	187	151	542	780	551	298	279	696	439	872	431	276	293	325	434	385	468	330	3	0	0	0	0	0	0
ACZ81_RS14285		efflux RND transporter periplasmic adaptor subunit	WP_232375950.1		38	24	17	14	30	78	54	172	189	10	1	12	104	70	51	50	30	69	58	91	72	24	32	45	38	48	55	47	0	0	0	0	0	0	0
ACZ81_RS14290		hypothetical protein	WP_061486344.1		511	340	232	108	232	501	421	740	425	148	99	105	335	542	281	396	281	329	284	948	300	280	314	226	654	254	223	136	0	0	0	0	0	0	0
ACZ81_RS14295		glycosyl hydrolase family 28 protein	WP_061486345.1		104	131	176	24	166	295	74	133	268	75	50	27	107	73	58	37	8	44	36	51	28	49	33	43	27	18	38	29	0	0	0	0	0	0	0
ACZ81_RS14300	add	adenosine deaminase	WP_061486346.1		290	211	67	53	172	453	252	339	388	112	61	60	184	201	99	129	90	240	146	347	155	167	188	160	138	170	135	125	0	0	0	0	0	0	0
ACZ81_RS14305		hypothetical protein	WP_061486347.1		12	4	6	0	1	29	4	17	16	6	4	4	20	18	6	2	4	6	5	10	6	3	2	4	1	13	5	15	0	0	0	0	0	0	0
ACZ81_RS14310		AhpC/TSA family protein	WP_061486348.1		598	329	95	34	97	243	312	275	268	101	67	54	148	115	75	154	83	73	65	117	52	74	52	50	60	36	57	56	0	0	0	0	0	0	0
ACZ81_RS14315		YaeQ family protein	WP_014950332.1		39	45	7	13	41	128	64	303	315	11	12	16	203	120	40	34	28	138	155	130	146	109	127	100	53	95	79	44	0	0	0	0	0	0	0
ACZ81_RS14320		hypothetical protein	WP_061095647.1		60	59	24	16	32	94	26	143	198	20	16	21	116	80	58	44	39	142	81	64	67	78	72	61	36	67	60	59	0	0	0	0	0	0	0
ACZ81_RS14325		hypothetical protein	WP_061486349.1		895	549	178	278	718	1044	711	1454	2900	224	135	155	1112	1167	866	481	356	554	1250	1616	1364	1052	1197	1215	797	597	714	491	817	0	0	0	0	0	0
ACZ81_RS14330		retroviral-like aspartic protease family protein	WP_014950335.1		21	32	2	1	17	10	33	22	16	0	1	0	14	11	7	0	6	257	225	211	183	118	58	151	79	208	271	108	0	0	0	0	0	0	0
ACZ81_RS14335		hypothetical protein	WP_014977175.1		550	618	407	130	686	1405	1257	2956	5047	2172	851	3594	15138	18401	12303	10058	8386	1018	1468	2651	983	697	785	794	644	658	411	387	0	0	0	0	0	0	0
ACZ81_RS14340		nitroreductase family protein	WP_014950337.1		117	134	38	3	169	269	87	327	513	76	50	133	728	449	293	212	127	261	188	174	158	173	192	161	65	176	271	255	0	0	0	0	0	0	0
ACZ81_RS14345		sugar efflux transporter	WP_014950338.1		13	33	24	35	82	96	75	204	218	19	9	29	185	100	44	31	28	122	98	46	49	46	51	52	41	59	87	62	1	0	0	0	0	0	0
ACZ81_RS14350		M3 family metallopeptidase			448	348	139	102	144	179	110	465	587	119	29	20	302	210	165	81	36	122	84	119	72	45	66	78	30	67	40	61	0	0	0	0	0	0	0
ACZ81_RS14355		hypothetical protein	WP_014950340.1		31	17	23	6	16	17	13	36	40	1	6	2	37	26	2	6	14	17	10	11	9	9	7	14	12	1	13	5	0	0	0	0	0	0	0
ACZ81_RS14360	dksA	RNA polymerase-binding protein DksA	WP_014950341.1		146	94	69	27	75	102	103	102	128	19	15	21	89	54	45	30	19	16	28	77	29	23	29	13	27	43	43	25	0	0	0	0	0	0	0
ACZ81_RS14365		bifunctional helix-turn-helix transcriptional regulator/GNAT family N-acetyltransferase	WP_061486350.1		943	569	162	559	1305	2422	1129	2831	2519	299	203	180	445	232	167	118	82	206	208	240	216	145	1608	1119	773	226	308	269	0	0	0	0	0	0	0
ACZ81_RS14370	nei	endonuclease VIII	WP_061486351.1		192	261	208	50	99	254	269	402	750	107	103	45	319	198	128	77	48	174	208	247	189	135	73	137	72	134	111	93	0	0	0	0	0	0	0
ACZ81_RS14375		zinc-binding dehydrogenase	WP_061486352.1		1675	1952	456	302	922	2289	852	2845	2961	408	437	391	621	854	507	531	356	1037	702	1394	815	688	1151	798	662	1239	1359	1094	181	0	0	0	0	0	0
ACZ81_RS14380		hypothetical protein	WP_061486353.1		573	590	205	95	326	916	344	960	1236	224	108	98	787	576	393	293	196	550	409	521	330	319	319	358	257	396	409	371	0	0	0	0	0	0	0
ACZ81_RS14385		transposase	WP_014950346.1		110	95	48	52	103	262	83	377	437	59	48	50	205	165	87	71	37	143	101	104	131	69	103	79	70	143	147	94	0	0	0	0	0	0	0
ACZ81_RS14390		ATP-dependent DNA helicase	WP_061486354.1		204	205	57	28	150	376	127	410	663	102	64	75	467	320	150	104	64	324	271	127	183	153	189	132	60	151	191	179	10	0	0	0	0	0	0
ACZ81_RS14395		SAM-dependent methyltransferase	WP_061486355.1		1473	1321	460	150	696	1893	990	2102	2571	509	396	325	1076	1338	817	494	374	1241	1078	1423	864	722	670	892	889	791	919	881	21	1	1	0	0	0	0
ACZ81_RS14400		hypothetical protein	WP_014977183.1		129	132	36	81	155	356	147	287	412	96	47	60	169	241	139	98	98	260	285	281	360	228	267	264	180	205	193	187	0	0	0	0	0	0	0
ACZ81_RS14405		response regulator	WP_232375951.1		343	287	61	100	245	826	209	734	1073	104	120	149	448	355	205	148	115	516	384	282	487	396	326	463	144	315	408	514	0	0	0	0	0	0	0
ACZ81_RS14410		DUF3010 family protein	WP_061486356.1		679	512	219	150	397	996	638	1092	1398	237	167	174	939	723	428	366	351	689	437	830	371	316	323	307	336	477	487	401	183	0	0	0	0	0	0
ACZ81_RS14415		ATP-binding protein	WP_061486357.1		2226	2751	976	499	1669	3987	2706	6122	13229	1001	964	782	10138	4585	2964	1669	1212	3711	2943	3186	2201	1941	1816	1747	879	2340	2376	2351	40	0	0	0	0	0	0
ACZ81_RS14420		PQQ-dependent sugar dehydrogenase	WP_061486358.1		1695	2906	1671	242	933	2248	2118	4094	11116	1377	1280	590	5143	3371	2212	916	866	2893	2108	1516	1586	1398	1104	1074	379	1338	1672	1808	197	0	0	0	0	0	0
ACZ81_RS14425		hypothetical protein	WP_061486359.1		344	226	156	46	284	713	206	639	797	270	105	133	514	344	210	206	138	276	302	415	234	172	183	201	163	283	272	128	0	0	0	0	0	0	0
ACZ81_RS14430		esterase	WP_061486360.1		53	46	29	25	94	241	73	270	235	40	24	27	117	117	111	72	70	172	128	173	124	98	119	101	74	57	104	61	1394	0	0	0	0	0	0
ACZ81_RS14435		serine hydrolase	WP_061486361.1		180	234	26	92	295	771	225	585	1057	119	86	121	275	389	241	191	138	439	389	376	307	295	308	357	176	320	333	338	3393	0	0	0	0	0	0
ACZ81_RS14440		hypothetical protein	WP_061486362.1		2087	2130	680	595	1276	2710	1065	3003	3856	750	521	487	3396	2039	1311	849	671	1772	1439	1529	1483	1240	1133	1048	418	1207	1402	1043	0	0	0	0	0	0	0
ACZ81_RS14445		DarT ssDNA thymidine ADP-ribosyltransferase family protein	WP_061486363.1		247	248	107	217	712	1314	264	813	1378	162	135	225	434	412	238	208	132	577	463	361	409	298	335	357	95	419	420	360	0	0	0	0	0	0	0
ACZ81_RS14450		DUF4433 domain-containing protein	WP_231513104.1		1933	1458	2191	173	715	2176	929	1473	1909	925	790	282	977	741	546	485	389	950	687	967	524	500	417	503	293	456	516	442	0	0	0	0	0	0	0
ACZ81_RS14455		macro domain-containing protein	WP_061486365.1		8644	6958	8245	1060	3005	8269	3585	5974	8044	3722	3398	1214	4881	2819	1751	2606	1961	3177	2782	4625	2309	1931	1969	1656	1014	2346	2223	2206	0	0	0	0	0	0	0
ACZ81_RS14460	gcvP	aminomethyl-transferring glycine dehydrogenase	WP_061486366.1		5146	4246	584	571	1403	3339	1173	4219	4145	1225	852	1196	32324	2578	1646	708	516	5312	3070	1508	2470	2058	3057	1995	733	2433	2203	3453	2660	0	0	0	0	0	0
ACZ81_RS14465	gcvH	glycine cleavage system protein GcvH	WP_014950360.1		2358	2027	638	401	933	2263	1113	3081	2140	1028	603	537	14787	1896	1002	627	539	2417	1944	2857	1529	1253	2111	1095	1160	1555	1073	1470	1116	0	0	0	0	0	0
ACZ81_RS14470	gcvT	glycine cleavage system aminomethyltransferase GcvT	WP_061486367.1		7922	6947	4066	1494	5351	5839	4270	17949	6375	4567	2274	1801	50910	4067	2537	2117	1880	8186	4796	8142	3015	2519	7654	2673	2892	4305	4007	5017	575	0	0	0	0	0	0
ACZ81_RS14475		sugar MFS transporter	WP_061486368.1		91	116	28	11	26	229	84	140	248	25	38	33	64	123	74	60	42	140	132	113	88	67	79	78	59	66	109	68	0	0	0	0	0	0	0
ACZ81_RS14480	nagA	N-acetylglucosamine-6-phosphate deacetylase	WP_061486369.1		78	73	15	3	23	155	55	115	135	26	10	21	83	39	38	15	11	108	85	58	58	56	48	50	6	59	34	66	0	0	0	0	0	0	0
ACZ81_RS14485		SIS domain-containing protein	WP_061486370.1		76	68	18	23	54	151	61	141	200	19	17	30	97	58	40	43	25	87	68	76	71	71	48	52	43	62	57	44	0	0	0	0	0	0	0
ACZ81_RS14490		ATPase	WP_061486371.1		84	139	16	12	43	119	48	147	155	38	18	22	81	59	26	21	8	105	42	86	68	37	46	37	42	47	64	27	0	0	0	0	0	0	0
ACZ81_RS14495		carbohydate-binding domain-containing protein	WP_061486372.1		195	260	178	41	226	309	166	366	370	94	132	99	259	161	139	47	68	213	141	139	136	130	77	93	65	111	126	86	0	0	0	0	0	0	0
ACZ81_RS14500		TonB-dependent receptor	WP_061486373.1		195	227	78	89	220	575	133	301	493	86	92	128	557	406	266	129	89	356	170	95	200	148	132	153	40	135	150	95	0	0	0	0	0	0	0
ACZ81_RS14505		LacI family DNA-binding transcriptional regulator	WP_081106107.1		307	267	76	25	224	472	107	341	529	112	70	83	382	287	174	133	76	166	129	129	116	112	110	106	45	110	136	103	0	0	0	0	0	0	0
ACZ81_RS14510		tryptophan 7-halogenase	WP_061486374.1		158	158	52	24	130	245	84	196	362	56	43	45	229	156	90	45	22	87	80	61	84	93	68	98	43	54	113	86	0	0	0	0	0	0	0
ACZ81_RS14515		LysR family transcriptional regulator	WP_014950370.1		554	375	150	81	267	507	222	539	464	206	96	148	578	163	82	107	70	296	241	224	151	138	163	82	88	204	220	169	9	0	0	0	0	0	0
ACZ81_RS14520		hypothetical protein	WP_061486375.1		6215	8952	5012	946	3451	7544	3595	13716	15137	2460	1211	703	3607	3688	2297	2353	1887	3285	2660	4367	2582	2234	1741	2017	1082	2519	2342	1775	303	0	0	0	0	0	0
ACZ81_RS14525		Xaa-Pro peptidase family protein	WP_061486376.1		495	565	249	78	542	921	476	1186	1464	181	114	133	748	720	375	261	229	738	488	538	558	468	419	469	284	444	599	455	69	0	0	0	0	0	0
ACZ81_RS14530		multidrug transporter	WP_061486377.1		98	80	18	45	55	228	138	129	181	22	31	21	128	167	57	48	36	158	100	103	76	83	67	68	99	110	146	108	7	0	0	0	0	0	0
ACZ81_RS14535		M28 family metallopeptidase	WP_061486378.1		587	524	163	92	491	783	378	950	1435	213	130	96	1008	805	399	216	218	755	560	525	433	339	418	380	180	392	507	436	0	0	0	0	0	0	0
